ORDER_KEY,ORDER_STATUS,UNITS,DISCNT_VALUE,COST_FIXED,COST_VARIABLE,REVENUE,TIME_BILL_DT,TIME_PAID_DT,PROD_ITEM_KEY,CUST_NUMBER,CUST_NAME,CUST_BIRTH_DT,CUST_CRDT_RATE,CUST_GENDER,CUST_SEGMENT,CUST_MARITAL_STATUS,CUST_TYPE,ADDR_KEY,ADDRESS1,ADDRESS2,POSTAL_CODE,CITY,STATE_PROV,REGION,COUNTRY_CODE,COUNTRY_NAME,AREA,CHANNEL_NAME,PROD_BRAND,PROD_LOB,PROD_TYPE,PRODUCT,PROD_ITEM_DSC
2240814,2-Fulfilled,6,23.53,94.61,121.44,596.97,24-Nov-11,10-Jan-12,647,4825,Lynette Hayhow,19-May-75,606,M,Urban based,Widow,TYPE 4,14277,9,Beverly Rd #5,BR41660,San Paulo,,AMERICAS,BRA,Brazil,South America,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone TP300 Black
3203974,5-Paid,21,41.68,465.83,2147.13,2221.13,29-Jun-13,4-Aug-13,1480,873,Enos Figgens,30-Nov-54,698,M,Active Singles,Divorced,TYPE 1,8928,9,Old York Rd #418,RU101480,RYAZAN,,APAC,RUS,Russia,North,Reseller,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 Grey
3645742,4-Billed,11,29.52,1731.57,225.39,1905.06,6-Dec-13,20-Jan-14,703,1681,Cleia Ramos,13-Sep-56,667,M,Students,Married,TYPE 3,9830,41,Washington Blvd,CA206602,Montreal,,AMERICAS,CAN,Canada,North America,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell Laser Jet Color Gamer K302 White
656948,3-Shipped,12,76.8,311.1,1452.68,1634.31,3-Feb-12,11-Mar-12,1173,3177,Pooja Patel,4-Jun-80,816,M,Students,Married,TYPE 4,8802,288,N 168th Ave #266,HK176507,Kwun Tong,,APAC,HKG,Hong Kong,South,Online,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke1/2'' 3mm E300 White
543014,5-Paid,9,202.54,805.17,4387.2,4229.81,29-Jan-12,19-Mar-12,1230,7569,Rusty Ontiveros,18-Feb-59,814,M,Others,Married,TYPE 2,7785,2,Pompton Ave,RU126492,Voronezh,,APAC,RUS,Russia,North,Reseller,HomeView,TV,Plasma,Plasma HD Television,Maxifun Independent Filmmaker M441/3'' 8.5mm X200 Black
3470965,3-Shipped,8,0,229.79,1685.35,2401.76,21-Oct-13,8-Dec-13,737,3194,Lauren Leyden,30-Sep-54,700,M,Active Singles,Married,TYPE 1,12141,3,Industrial Blvd,SL11581,San Salvador,,AMERICAS,SLV,El Salvador,Central,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Green
4147949,9-On Hold,13,1.38,9.88,35.18,98.41,9-Dec-12,15-Jan-13,798,9426,Francisco Galperin,22-Feb-63,741,M,Baby Boomers,Divorced,TYPE 1,7471,68538,N Bentz St #1451,RU11481,Lipetsk,,APAC,RUS,Russia,North,Online,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Easyshare 7.1 White
9533,9-On Hold,9,0,36.16,163.21,456.34,30-Jan-11,7-Mar-11,671,2576,Vanessa Miranda,7-Oct-67,754,M,Seniors,Married,TYPE 4,8042,2,Pennington St,GM101580,Banjul,,EMEA,GMB,Gambia,Africa,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell LaserJet Sharp Series M100 Grey
1902795,1-Booked,10,23.28,491.59,1543.6,1241.04,5-Oct-11,17-Nov-11,1567,6411,Hannah Montana,10-Mar-67,634,M,Baby Boomers,Married,TYPE 3,14898,570,W Pine St,SL11581,San Salvador,,AMERICAS,SLV,El Salvador,Central,Store,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Handheld  4.7 inch L650 White
3324194,3-Shipped,5,0,102.99,625.35,963.14,12-Aug-13,23-Sep-13,692,5315,Ashton Savoy,19-Jun-69,758,M,Others,Divorced,TYPE 5,8194,50638,Northwest Blvd,AR151703,San Miguel De Tucuman,,AMERICAS,ARG,Argentina,South America,Store,BizTech,Electronics,Accessories,Bluetooth Adaptor,CompCell Sheet Feed Scanner 3000Grey
708240,1-Booked,9,5.54,29.65,1699.63,295.54,2-Mar-12,17-Apr-12,910,5924,Adons Blzin,19-Feb-77,739,M,Active Singles,Divorced,TYPE 3,13003,94843,Trabold Rd #59,SL11609,Honiara,,APAC,SLB,Solomon Islands,East,Store,HomeView,Services,Maintenance,Maintenance,KeyMax 70GB Portable Disk P300Yellow
785336,5-Paid,19,95.29,388.7,2542.59,2417.19,28-Jan-13,1-Mar-13,705,4982,Robert Adamson,10-Feb-74,764,M,Students,Single,TYPE 4,5758,9,Memorial Pky Nw,PE101541,Lima,,AMERICAS,PER,Peru,South America,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone P800 White
1104738,3-Shipped,12,20.28,114.02,547.9,719.43,25-Apr-11,10-Jun-11,698,1587,Gianna Henke,24-Oct-70,638,M,Baby Boomers,Divorced,TYPE 1,5551,79346,Firestone Blvd,SL11609,Honiara,,APAC,SLB,Solomon Islands,East,Store,FunPod,Games,Portable,PocketFun ES,CompCell Wireless Gamer P300 Grey
2260133,3-Shipped,13,5.63,19.33,123.38,121.95,1-Nov-11,4-Dec-11,756,3009,Jerry Weber,20-Sep-90,617,M,Urban based,Single,TYPE 3,12880,13904,S 35th St,OM101574,Muscat,,EMEA,OMN,Oman,Middle East,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB 3.0 CardM800 Black
526144,4-Billed,8,0.81,55.04,3.7,28.88,7-Jan-12,12-Feb-12,786,8085,Mads Korneliussen,23-Apr-61,799,M,Baby Boomers,Divorced,TYPE 2,5996,562,Nw Cornell Rd,SY11595,Damascus,,EMEA,SYR,Syria,Middle East,Store,FunPod,Games,Fixed,Game Station,DigiTech Compact Case VT694 White
2498429,4-Billed,24,226.73,312.08,450.16,3449.94,29-Nov-11,10-Jan-12,1199,1562,Caz Evans,2-Oct-64,764,M,Students,Married,TYPE 2,5987,6,Hope Rd #10,SE11547,Dakar,,EMEA,SEN,Senegal,Africa,Catalog,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke2/3'' 17mm E100 Grey
2950092,4-Billed,10,0,69.16,45.83,392.49,9-Jul-12,9-Aug-12,1470,1026,Eric Lovin,4-Mar-76,689,M,Others,Divorced,TYPE 2,8530,73,Robert S,UK11690,Dnipropetrovsk,,EMEA,UKR,Ukraine,Eastern,Reseller,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 Black
3532429,2-Fulfilled,24,0,18.69,28.43,195.32,18-Oct-13,23-Nov-13,748,5823,Leo Andreu,23-Dec-85,823,M,Others,Divorced,TYPE 2,2048,,SEVENTH AVE,2065,Sydney,NSW,APAC,AUS,Australia,South,Store,HomeView,Services,Maintenance,Maintenance,DigiTech Lithium Battery L23 Black
3880244,4-Billed,10,0,587.85,33.33,292.96,20-Sep-12,26-Oct-12,649,6045,Javier Armas,27-Mar-59,653,M,Baby Boomers,Married,TYPE 3,269,211,AIRPORT BLVD,94080,San Francisco,California,AMERICAS,USA,United States,North America,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell Laser Gun 3422Black
2814361,3-Shipped,10,0,8.37,34.25,41.69,30-May-12,18-Jul-12,743,7996,Daniel Biocini,31-Jan-58,629,M,Active Singles,Divorced,TYPE 2,11808,6,Mahler Rd,VE11576,Caracas,,AMERICAS,VEN,Venezuela,Central,Catalog,HomeView,Services,Maintenance,Maintenance,DigiTech Sinewave Battery IT24Black
1192394,9-On Hold,10,18.59,78.35,341.26,989,16-May-11,26-Jun-11,1519,7208,Dan Diluca,23-Mar-88,816,M,Urban based,Married,TYPE 4,8681,6,Central Ave #4,PH11607,Manila,,APAC,PHL,Philippines,South,Store,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen Unlocked International M800 Gold
3459513,1-Booked,8,0,95.54,5283.88,911.14,25-Oct-13,24-Nov-13,1541,7673,Kim Liebergen,24-Jul-59,797,M,Rural based,Widow,TYPE 4,7232,722,E Liberty St,EC11529,Quito,,AMERICAS,ECU,Ecuador,South America,Store,BizTech,Communication,Smart Phones,KeyMax S-Phone,PhoneCell SmartPhone3.5 inches M320 Silver
990923,2-Fulfilled,12,15.01,122.47,129.48,820.24,17-Mar-13,23-Apr-13,714,2596,Av Driscoll,24-Jul-65,676,M,Baby Boomers,Divorced,TYPE 2,6705,2799,Cajon Blvd,BR186660,Recife,,AMERICAS,BRA,Brazil,South America,Online,FunPod,Games,Fixed,HomeCoach 2000,CompCell DraftPro Gamer T40White
2648863,4-Billed,10,38.49,1887.52,127.74,1025.21,10-Jun-12,20-Jul-12,1557,1728,Andrew Dudin,29-Jul-62,648,M,Baby Boomers,Divorced,TYPE 1,9573,7659,Market St,JP11618,Tokyo,,APAC,JPN,Japan,East,Store,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell PDA Wifi3.7-inch M250 White
1518072,5-Paid,12,20.14,86.93,513.91,548.47,12-Jul-11,18-Aug-11,660,1626,Michele Mitchell,9-Jul-54,602,M,Rural based,Divorced,TYPE 4,3811,67,WESTCOTE ROAD,SW16 6,London,EN,EMEA,GBR,United Kingdom,Northern,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Black
4043092,3-Shipped,13,37.17,327.63,1539.2,1979.31,2-Nov-12,20-Dec-12,1221,3129,Dan Mcteague,4-Nov-72,615,F,Active Singles,Divorced,TYPE 1,5892,43,Nolan St,GT11520,Guatemala City,,AMERICAS,GTM,Guatemala,Central,Store,BizTech,Electronics,Audio,MicroPod 60Gb,MaxiFun 1/2'' 3mm E300 Black
3940413,4-Billed,10,0,12.2,0.92,6.41,6-Oct-12,21-Nov-12,926,6678,Kevin Paters,22-Feb-72,804,M,Rural based,Widow,TYPE 2,12550,228,S Tyler St,SR11418,Belgrade,,EMEA,SRB,Serbia,Europe,Online,HomeView,Services,Maintenance,Maintenance,KeyMax USB Charger TX00 Silver
4128937,5-Paid,13,0,216.22,1224.68,1349.97,2-Nov-12,18-Dec-12,1078,6021,Tommy Quinn,13-Nov-77,609,M,Rural based,Married,TYPE 3,286,59,COLUMBUS AVE,94111,San Francisco,California,AMERICAS,USA,United States,North America,Reseller,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera SLR Alpha M142 Black
1076236,3-Shipped,10,0,61.15,336.13,385.86,4-Apr-11,22-May-11,710,4124,Jason Lewis,27-Oct-81,823,M,Students,Divorced,TYPE 2,6598,98247,Russell Blvd,AR11705,General Pueyrredn,,AMERICAS,ARG,Argentina,South America,Store,FunPod,Games,Portable,MaxiFun 2000,CompCell Jet Gamer S300White
430080,9-On Hold,9,11.17,57.24,218.25,597.23,12-Mar-11,12-Apr-11,1504,1621,Jessie Murphy,8-Feb-80,774,M,Students,Single,TYPE 3,4042,32,MARTIN PL,2000,Sydney,NSW,APAC,AUS,Australia,South,Store,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 160x160 M26 Pink
4113668,9-On Hold,13,7.83,20.93,66.65,208.48,30-Nov-12,11-Jan-13,865,9441,Alex Pham,16-May-63,600,F,Urban based,Single,TYPE 1,13115,750,Lancaster Ave,LV11413,Riga,,EMEA,LVA,Latvia,Eastern,Reseller,FunPod,Games,Portable,PocketFun ES,DigiTech USB Optical XBox M556 Grey
1839970,4-Billed,10,0,287.11,225.19,1812.11,24-Oct-11,25-Nov-11,1089,6634,Alessandro Lattuada,12-Jan-63,622,M,Baby Boomers,Widow,TYPE 3,10992,62,J St #450,BR156660,San Paulo,,AMERICAS,BRA,Brazil,South America,Store,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera SLR Alpha C600Silver Grey
4074211,4-Billed,8,42.15,225.42,117.57,1123.42,11-Dec-12,26-Jan-13,705,8475,Tim Williams,3-May-60,803,M,Baby Boomers,Divorced,TYPE 2,14000,44009,W 63rd #269,EC11529,Quito,,AMERICAS,ECU,Ecuador,South America,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone P800 White
3888916,5-Paid,10,34.36,366.92,1502.45,1828.59,24-Oct-12,26-Nov-12,737,246,Deloris Drumm,21-May-64,685,M,Seniors,Married,TYPE 3,11092,58,State St #998,GT11520,Guatemala City,,AMERICAS,GTM,Guatemala,Central,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Green
2371251,2-Fulfilled,8,35.48,50.27,362.45,1111.49,29-Dec-11,3-Feb-12,1173,9418,Kimberly Nevels,28-Oct-90,732,M,Seniors,Divorced,TYPE 2,1156,126,SOUTHAMPTON ROW,WC1B 4,London,EN,EMEA,GBR,United Kingdom,Northern,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke1/2'' 3mm E300 White
123708,5-Paid,8,218.75,946.61,2173.67,2330.17,14-Jan-11,24-Feb-11,1152,1235,Anthony Smith,24-Jan-57,766,M,Active Singles,Divorced,TYPE 1,6644,59215,W 80th St,GR11412,Athens,,EMEA,GRC,Greece,Europe,Reseller,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex HCL MV 1'' 25mm X400 Black
2121444,9-On Hold,4,1.59,2.12,9.71,26.74,17-Sep-11,21-Oct-11,870,9367,Stevie Bucks,11-Jan-93,733,M,Urban based,Divorced,TYPE 4,697,,,BR111660,Recife,,AMERICAS,BRA,Brazil,South America,Online,FunPod,Games,Portable,PocketFun ES,DigiTech Wireless Laser XBox T44 Black
1725878,9-On Hold,10,0,97.11,414.82,1225.51,15-Aug-11,24-Sep-11,660,2010,James Shreve,22-Oct-73,807,M,Active Singles,Divorced,TYPE 4,1414,,,GB126491,Nottingham,EN,EMEA,GBR,United Kingdom,Northern,Store,BizTech,Communication,Phones,CompCell RX3,CompCell DeskJet Plus Printer X450Black
3285322,9-On Hold,27,5.91,17.31,53.69,156.52,27-Aug-13,28-Sep-13,1253,5774,Felipe Munoz,9-Jun-84,671,M,Active Singles,Divorced,TYPE 3,7931,48,General George Patton Dr #8611,FJ11586,Suva,,APAC,FJI,Fiji,East,Store,HomeView,Services,Maintenance,Maintenance,DigiTech PowerPack EOS55Silver
2549045,5-Paid,12,0,278.28,1330.95,1579.49,23-Apr-12,5-Jun-12,1552,492,Andrea Atanacio,14-Jan-64,643,F,Active Singles,Married,TYPE 1,5627,29133,Hammond Dr #1,HK11508,Eastern,,APAC,HKG,Hong Kong,South,Store,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell GPS Tracker  4.7 inch L850 Silver
326725,3-Shipped,9,0,374.1,1302.94,1197.12,17-Mar-11,30-Apr-11,1198,6893,Airam Mendivil,8-Feb-80,645,F,Active Singles,Married,TYPE 1,5137,3318,Buckelew Ave,CA256601,Vancouver,,AMERICAS,CAN,Canada,North America,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke1/3'' 8.5mm E200 Grey
57960,1-Booked,9,27.32,384.42,1207.3,970.5,17-Jan-11,21-Feb-11,1075,2884,Tvc Deportes,11-Aug-77,797,M,Others,Single,TYPE 1,2213,268,BRONTE RD,2024,Sydney,NSW,APAC,AUS,Australia,South,Store,FunPod,Digital,Camera,7 Megapixel Digital Camera,7 Megapixel Digital Camera T345Orange
3088293,9-On Hold,11,0,94.8,291.58,904.03,22-Apr-13,24-May-13,1487,2367,Aysha Correa,16-Sep-73,620,F,Active Singles,Married,TYPE 1,79,410,HICKEY BLVD,94015,San Francisco,California,AMERICAS,USA,United States,North America,Online,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen Unlocked M300 Grey
347011,4-Billed,4,0.53,2.63,1.93,16.52,9-Mar-11,26-Apr-11,747,3753,Xavier Grant,2-Mar-60,646,M,Active Singles,Widow,TYPE 2,10241,4,Middletown Blvd #33,RU151494,Kaliningrad,,APAC,RUS,Russia,North,Store,FunPod,Games,Portable,PocketFun ES,DigiTech Mousepad Bundle 34Black
3911051,3-Shipped,10,0,751.45,3531.09,4539.74,25-Oct-12,29-Nov-12,1206,7098,Emilia Vuorenmaa,15-Dec-62,696,M,Others,Widow,TYPE 5,271,384,7TH ST,94103,San Francisco,California,AMERICAS,USA,United States,North America,Reseller,HomeView,TV,LCD,LCD 36X Standard,FinFlex Camcorder 1/3'' 8.5mm X200 Grey
2625766,2-Fulfilled,10,7.04,74.93,71.28,373.44,4-Jun-12,13-Jul-12,647,9648,Gian Magadia,26-Apr-62,805,M,Others,Single,TYPE 5,14581,43157,Cypress St,CH101604,Santiago,,AMERICAS,CHL,Chile,South America,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone TP300 Black
1140466,4-Billed,5,9.11,768.34,60.52,484.93,7-Apr-11,18-May-11,1480,3421,Bitah Walsh,5-Apr-55,615,F,Active Singles,Divorced,TYPE 2,7997,6,W Meadow St,AR101514,Almirante Brown,,AMERICAS,ARG,Argentina,South America,Online,FunPod,Digital,Camera,MPEG4 Camcorder,PhoneCell Touch Screen without camera E100 Grey
794306,5-Paid,9,51.53,259.66,1839.26,1614.61,23-Jan-13,8-Mar-13,718,4645,Dominique Michelle,7-Dec-89,685,M,Rural based,Widow,TYPE 4,1025,21,KENSINGTON PALACE GARDENS,W8 4,London,EN,EMEA,GBR,United Kingdom,Northern,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Color Ink Jet X500 Black
1819994,3-Shipped,6,12.88,30.93,148.64,195.16,13-Jul-11,13-Aug-11,723,7181,Cindy Caporaso,11-Jan-85,757,M,Rural based,Married,TYPE 4,6709,5,Liberty Ave,CA101660,Toronto,,AMERICAS,CAN,Canada,North America,Catalog,FunPod,Games,Portable,PocketFun ES,CompCell Photo Ink Ject Gamer X300 White
3831084,1-Booked,12,189.29,981.59,2951.63,2372.04,25-Sep-12,13-Nov-12,1171,3307,Diego Guilherme,28-Apr-87,622,M,Baby Boomers,Divorced,TYPE 3,10511,351,Crooks Rd,EC11529,Quito,,AMERICAS,ECU,Ecuador,South America,Store,HomeView,TV,LCD,LCD HD Television,FinFlex Moviemaker2/3'' 17mm M103 White
241392,5-Paid,12,75.9,414.41,2112.04,2377.73,2-Feb-11,6-Mar-11,1076,3657,Esther Hearne,23-May-84,758,M,Students,Married,TYPE 4,3032,351,VALENCIA ST,94103,San Francisco,California,AMERICAS,USA,United States,North America,Store,FunPod,Digital,Camera,7 Megapixel Digital Camera,DigiTech Camera SLR Alpha X142 Black
1220958,5-Paid,10,15.96,134.47,753.94,848.63,10-May-11,14-Jun-11,1530,6331,Karen Gentles,9-May-56,604,M,Urban based,Divorced,TYPE 3,7345,495,Distribution Dr #996,TU11533,Tunis,,EMEA,TUN,Tunisia,North Africa,Store,BizTech,Communication,Phones,CompCell RX3,PhoneCell GPS Handheld  3.7 inch M630 Black
1558060,5-Paid,6,0,7.73,42.76,48.79,12-Aug-11,18-Sep-11,820,6433,Brandi Hall,5-Jul-67,777,M,Baby Boomers,Widow,TYPE 3,10788,327,Ward Pky,BR161660,Recife,,AMERICAS,BRA,Brazil,South America,Store,FunPod,Games,Fixed,Game Station,DigiTech Power Adapter PP33 Grey
4107509,9-On Hold,13,30.49,92.99,296.23,926.91,22-Dec-12,25-Jan-13,739,544,Anna Groves,10-Jul-55,664,F,Active Singles,Divorced,TYPE 3,13985,3,Cherokee St,CR101665,San Jos,,AMERICAS,CRI,Costa Rica,Central,Store,FunPod,Games,Fixed,HomeCoach 2000,CompCell Game Machine X100Green
3216249,6-Cancelled,21,9.73,28.07,190.7,247.09,2-Jun-13,14-Jul-13,796,6887,Emma Bradshaw,27-Apr-58,831,M,Students,Married,TYPE 2,6734,53,Euclid Ave,CO101653,Kinshasa,,EMEA,COD,"""Congo, Democratic Republic Of The""",Africa,Reseller,HomeView,Services,Maintenance,Maintenance,DigiTech Wifi Router Cable T500 White
84961,9-On Hold,8,6.06,34.84,69.74,171.44,24-Jan-11,10-Mar-11,1304,9698,Rodrique Evans,21-Sep-59,670,M,Rural based,Divorced,TYPE 5,14179,503,Fulford Ave,HN11588,Tegucigalpa,,AMERICAS,HND,Honduras,Central,Store,BizTech,Electronics,Audio,MicroPod 60Gb,Micropod 60Gb White
3107677,2-Fulfilled,10,2.35,11.42,11.77,81.94,18-Apr-13,6-Jun-13,749,1396,Manni Prakarsa,13-Jun-57,687,M,Active Singles,Widow,TYPE 5,5977,93,Bloomfield Ave #829,SA101686,Riyadh,,EMEA,SAU,Saudi Arabia,Middle East,Catalog,FunPod,Games,Fixed,Game Station,SoundX Starter Kit R33 Black
3696591,1-Booked,6,8.28,300.18,730.44,629.77,31-Dec-13,1-Feb-14,1521,8209,Aidan Banyard,18-Feb-80,649,M,Baby Boomers,Divorced,TYPE 2,15144,3883,N Central Ave,IN11439,Ambattur,,APAC,IND,India,West,Store,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell PDA Wifi3.7-inch M250 Black
2396115,4-Billed,13,39.81,153.52,201.82,1697.1,22-Nov-11,8-Jan-12,1199,6138,Jennifer Morrison,21-Jan-92,633,M,Baby Boomers,Divorced,TYPE 5,9144,70680,S Rider Trl,IR126513,Dublin,,EMEA,IRL,Ireland,Northern,Store,BizTech,Electronics,Audio,MicroPod 60Gb,FinFlex Gaming Smart Karaoke2/3'' 17mm E100 Grey
2777447,3-Shipped,10,0,20.7,92.55,119.6,1-May-12,12-Jun-12,1261,4839,Artur Guidugli,5-Nov-63,610,M,Active Singles,Divorced,TYPE 2,12316,21,W 2nd St,SL11609,Honiara,,APAC,SLB,Solomon Islands,East,Online,BizTech,Electronics,Audio,MicroPod 60Gb,HomeCoach 2000White
2100989,2-Fulfilled,13,227.48,602.84,1318.79,6058.43,5-Sep-11,13-Oct-11,1229,2025,Barbara Cruise,10-Jul-83,837,M,Baby Boomers,Divorced,TYPE 3,7854,29133,Hammond Dr #1,AR176683,Abu Dhabi,,EMEA,ARE,United Arab Emirates,Middle East,Online,HomeView,TV,Plasma,Plasma HD Television,Maxifun Independent Filmmaker M441/2'' 3mm X300 Black
2901000,5-Paid,10,57.27,408.26,1671.86,2034.63,14-Aug-12,27-Sep-12,676,3693,Alejandro Robles,13-Aug-54,677,M,Rural based,Divorced,TYPE 1,7445,8,W Virginia St,NL126487,Rotterdam,,EMEA,NLD,Netherlands,Northern,Store,BizTech,Communication,Phones,CompCell RX3,CompCell Fax Phone TX00 White
496478,3-Shipped,9,3.92,19.09,91.65,95.2,11-Jan-12,12-Feb-12,929,6791,Danielle Coover,29-Aug-56,820,M,Active Singles,Divorced,TYPE 1,13661,95431,34th Ave #62,DO11654,Santo Domingo,,AMERICAS,DOM,Dominican Republic,Central,Store,FunPod,Games,Fixed,Game Station,KeyMax 1GB Memory I200Black
4101351,9-On Hold,13,33.24,78.87,265.68,786,26-Dec-12,12-Feb-13,667,5230,Diego Vera,17-Aug-82,688,M,Students,Married,TYPE 5,3637,26,TULSE HILL,SW2 2,London,EN,EMEA,GBR,United Kingdom,Northern,Store,FunPod,Games,Fixed,HomeCoach 2000,CompCell Color LaserJet 4350 M600 Black
2111438,4-Billed,10,0,1291.78,112.1,858.2,12-Oct-11,16-Nov-11,1513,5651,Dwayne Francis,26-Dec-54,640,M,Active Singles,Divorced,TYPE 2,3207,50,FREMONT ST,94105,San Francisco,California,AMERICAS,USA,United States,North America,Online,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen 8 GB of Memory M400 Gold
3161885,9-On Hold,13,95.2,106.37,368.16,1014.41,7-May-13,7-Jun-13,1568,5978,Fadil Manti,6-Feb-90,644,M,Students,Divorced,TYPE 5,3233,2850,24TH ST,94110,San Francisco,California,AMERICAS,USA,United States,North America,Store,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell GPS Tracker  3.5 inch M810 White
630433,5-Paid,9,2.38,16.99,81.47,84.71,18-Feb-12,20-Mar-12,756,1463,Karleen Pagan,12-Oct-54,642,M,Others,Divorced,TYPE 2,6111,286,Santa Rosa Ave,OM11574,Muscat,,EMEA,OMN,Oman,Middle East,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB 3.0 CardM800 Black
1459622,2-Fulfilled,11,0,127.8,587.53,1799.41,1-Jun-11,19-Jul-11,1217,936,Altaf Shah,8-Oct-57,650,F,Active Singles,Married,TYPE 1,13823,9,9th St #4,PE11541,Lima,,AMERICAS,PER,Peru,South America,Reseller,HomeView,TV,Plasma,Tungsten E Plasma TV,Maxifun Moviemaker M341/2'' 3mm M300 Black
1996585,3-Shipped,9,12.75,19.39,212.4,194.76,11-Sep-11,27-Oct-11,1306,290,Evelyn Jewell,27-Jan-62,695,F,Students,Widow,TYPE 5,13867,27916,Tarrytown Rd,CO101655,Bogot,,AMERICAS,COL,Colombia,Central,Store,BizTech,Electronics,Audio,MicroPod 60Gb,Micropod 60Gb Black
889762,2-Fulfilled,8,150.69,946.42,861.15,4280.44,26-Feb-13,29-Mar-13,1204,7185,Beki Crawler,6-Mar-64,613,M,Baby Boomers,Married,TYPE 1,10628,73,12th St,HK151508,Eastern,,APAC,HKG,Hong Kong,South,Store,HomeView,TV,LCD,LCD HD Television,FinFlex Camcorder 1'' 25mm X400 Grey
4046248,5-Paid,13,3.85,20.41,97.2,101.8,10-Dec-12,20-Jan-13,755,5440,Stephanie Magistro,12-Nov-75,739,M,Active Singles,Divorced,TYPE 2,6303,750,Lancaster Ave,HK126507,Kwun Tong,,APAC,HKG,Hong Kong,South,Store,FunPod,Games,Fixed,Game Station,DigiTech Power Adapter PP33 Black
962650,5-Paid,10,32.84,183.32,658.76,794.64,12-Mar-13,16-Apr-13,1487,2017,Jenny Pruett,31-May-82,643,M,Others,Married,TYPE 2,10986,185,W Guadalupe Rd,BO101661,La Paz,,AMERICAS,BOL,Bolivia,South America,Store,BizTech,Communication,Smart Phones,Touch-Screen T5,PhoneCell Touch Screen Unlocked M300 Grey
1880550,3-Shipped,13,3.24,9.34,77.13,93.85,7-Sep-11,16-Oct-11,1298,5614,Michail Kazantsev,18-Oct-55,728,M,Rural based,Divorced,TYPE 3,7087,59,Murray Hill Pky,IR126513,Dublin,,EMEA,IRL,Ireland,Northern,Store,HomeView,Services,Maintenance,Maintenance,DigiTech USB Cable E563 Yellow
4006578,2-Fulfilled,13,2.14,20.77,14.81,103.44,14-Nov-12,28-Dec-12,820,4661,Steve Underwood,5-Aug-55,675,M,Urban based,Widow,TYPE 3,506,,,US260915,Madison,Virginia,AMERICAS,USA,United States,North America,Store,FunPod,Games,Fixed,Game Station,DigiTech Power Adapter PP33 Grey
3897461,9-On Hold,10,0,121.78,463.15,1256.71,26-Sep-12,4-Nov-12,1522,2821,Conor Goodwin,12-Aug-81,762,M,Rural based,Divorced,TYPE 4,14182,65484,Bainbridge Rd,ME11670,Cancun,,AMERICAS,MEX,Mexico,Central,Store,BizTech,Communication,Phones,V5x Flip Phone,PhoneCell PDA Wifi4.7-inch L290 Black
3129657,2-Fulfilled,21,28.54,141.2,200.11,1013.12,18-May-13,1-Jul-13,723,3283,Mehreen Akhter,24-Oct-70,817,M,Students,Divorced,TYPE 1,3744,290,HAYDONS ROAD,SW19 8,London,EN,EMEA,GBR,United Kingdom,Northern,Store,FunPod,Games,Portable,PocketFun ES,CompCell Photo Ink Ject Gamer X300 White
3710637,4-Billed,7,12.22,62.29,67.01,651.08,9-Dec-13,27-Jan-14,886,8059,Cem Uysal,17-Nov-85,655,M,Students,Widow,TYPE 2,15159,2,Pompton Ave,IN11439,Ambattur,,APAC,IND,India,West,Reseller,FunPod,Games,Portable,PocketFun ES,DigiTech Optical XBox G70 Grey
